src_text,tgt_text,author,filename
دل آزاری نے تیری کر دیا بالکل مجھے بیدل,dil-āzārī ne terī kar diyā bilkul mujhe be-dil,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
نہ کر اب میری دل جوئی کہ دل جوئی سے کیا حاصل,na kar ab merī dil-jūī ki dil-jūī se kyā hāsil,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
نہ جب تک چاک ہو دل پھانس کب دل کی نکلتی ہے,na jab tak chaak ho dil phāñs kab dil kī nikaltī hai,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
جہاں ہو کام خنجر کا وہاں سوئی سے کیا حاصل,jahāñ ho kaam ḳhanjar kā vahāñ suuī se kyā hāsil,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
برائی یا بھلائی گو ہے اپنے واسطے لیکن,burā.ī yā bhalā.ī go hai apne vāste lekin,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
کسی کو کیوں کہیں ہم بد کہ بد گوئی سے کیا حاصل,kisī ko kyuuñ kaheñ ham bad ki bad-gūī se kyā hāsil,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
نہ کر فکر خضاب اے شیخ تو پیری میں جانے دے,na kar fikr-e-ḳhizāb ai shaiḳh tū piirī meñ jaane de,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
جواں ہونا نہیں ممکن سیہ روئی سے کیا حاصل,javāñ honā nahīñ mumkin siyah-rūī se kyā hāsil,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
چڑھائے آستیں خنجر بکف وہ یوں جو پھرتا ہے,chaḍhā.e āstīñ ḳhanjar-ba-kaf vo yuuñ jo phirtā hai,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
اسے کیا جانے ہے اس عربدہ جوئی سے کیا حاصل,use kyā jaane hai us arbada-jūī se kyā hāsil,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
عبث پنبہ نہ رکھ داغ دل سوزاں پہ تو میرے,abas pamba na rakh dāġh-e-dil-e-sozāñ pe tū mere,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
کہ انگارے پہ ہوگا چارہ گر روئی سے کیا حاصل,ki añgāre pe hogā chāragar ruuī se kyā hāsil,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
شمیم زلف ہو اس کی تو ہو فرحت مرے دل کو,shamīm-e-zulf ho us kī to ho farhat mire dil ko,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
صبا ہووے گا مشک چیں کی خوشبوئی سے کیا حاصل,sabā hovegā mushk-chīñ kī ḳhushbūī se kyā hāsil,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
نہ ہووے جب تلک انساں کو دل سے میل یک جانب,na hove jab talak insāñ ko dil se mel-e-yak-jānib,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
ظفرؔ لوگوں کے دکھلانے کو یکسوئی سے کیا حاصل,'zafar' logoñ ke dikhlāne ko yaksūī se kyā hāsil,bahadur-shah-zafar,na-do-dushnaam-ham-ko-itnii-bad-khuuii-se-kyaa-haasil-bahadur-shah-zafar-ghazals
نہ درویشوں کا خرقہ چاہیئے نہ تاج شاہانا,na durveshoñ kā ḳhirqa chāhiye na tāj-e-shāhānā,bahadur-shah-zafar,na-durveshon-kaa-khirqa-chaahiye-na-taaj-e-shaahaanaa-bahadur-shah-zafar-ghazals
مجھے تو ہوش دے اتنا رہوں میں تجھ پہ دیوانا,mujhe to hosh de itnā rahūñ maiñ tujh pe dīvānā,bahadur-shah-zafar,na-durveshon-kaa-khirqa-chaahiye-na-taaj-e-shaahaanaa-bahadur-shah-zafar-ghazals
کتابوں میں دھرا ہے کیا بہت لکھ لکھ کے دھو ڈالیں,kitāboñ meñ dharā hai kyā bahut likh likh ke dho dālīñ,bahadur-shah-zafar,na-durveshon-kaa-khirqa-chaahiye-na-taaj-e-shaahaanaa-bahadur-shah-zafar-ghazals
ہمارے دل پہ نقش کالجحر ہے تیرا فرمانا,hamāre dil pe naqsh-e-kal-hajr hai terā farmānā,bahadur-shah-zafar,na-durveshon-kaa-khirqa-chaahiye-na-taaj-e-shaahaanaa-bahadur-shah-zafar-ghazals
غنیمت جان جو دم گزرے کیفیت سے گلشن میں,ġhanīmat jaan jo dam guzre kaifiyat se gulshan meñ,bahadur-shah-zafar,na-durveshon-kaa-khirqa-chaahiye-na-taaj-e-shaahaanaa-bahadur-shah-zafar-ghazals
دئے جا ساقیٔ پیماں شکن بھر بھر کے پیمانا,diye jā sāqī-e-paimāñ-shikan bhar bhar ke paimānā,bahadur-shah-zafar,na-durveshon-kaa-khirqa-chaahiye-na-taaj-e-shaahaanaa-bahadur-shah-zafar-ghazals
نہ دیکھا وہ کہیں جلوہ جو دیکھا خانۂ دل میں,na dekhā vo kahīñ jalva jo dekhā ḳhāna-e-dil meñ,bahadur-shah-zafar,na-durveshon-kaa-khirqa-chaahiye-na-taaj-e-shaahaanaa-bahadur-shah-zafar-ghazals
بہت مسجد میں سر مارا بہت سا ڈھونڈا بت خانا,bahut masjid meñ sar maarā bahut sā dhūñdā but-ḳhānā,bahadur-shah-zafar,na-durveshon-kaa-khirqa-chaahiye-na-taaj-e-shaahaanaa-bahadur-shah-zafar-ghazals
کچھ ایسا ہو کہ جس سے منزل مقصود کو پہنچوں,kuchh aisā ho ki jis se manzil-e-maqsūd ko pahuñchūñ,bahadur-shah-zafar,na-durveshon-kaa-khirqa-chaahiye-na-taaj-e-shaahaanaa-bahadur-shah-zafar-ghazals
طریق پارسائی ہووے یا ہو راہ رندانا,tarīq-e-pārsā.ī hove yā ho rāh-e-rindānā,bahadur-shah-zafar,na-durveshon-kaa-khirqa-chaahiye-na-taaj-e-shaahaanaa-bahadur-shah-zafar-ghazals
یہ ساری آمد و شد ہے نفس کی آمد و شد پر,ye saarī āmad-o-shud hai nafas kī āmad-o-shud par,bahadur-shah-zafar,na-durveshon-kaa-khirqa-chaahiye-na-taaj-e-shaahaanaa-bahadur-shah-zafar-ghazals
اسی تک آنا جانا ہے نہ پھر جانا نہ پھر آنا,isī tak aanā jaanā hai na phir jaanā na phir aanā,bahadur-shah-zafar,na-durveshon-kaa-khirqa-chaahiye-na-taaj-e-shaahaanaa-bahadur-shah-zafar-ghazals
ظفرؔ وہ زاہد بے درد کی ہو حق سے بہتر ہے,'zafar' vo zāhid-e-bedard kī hū-haq se behtar hai,bahadur-shah-zafar,na-durveshon-kaa-khirqa-chaahiye-na-taaj-e-shaahaanaa-bahadur-shah-zafar-ghazals
کرے گر رند درد دل سے ہاو ہوئے مستانا,kare gar rind dard-e-dil se hāv-hū-e-mastānā,bahadur-shah-zafar,na-durveshon-kaa-khirqa-chaahiye-na-taaj-e-shaahaanaa-bahadur-shah-zafar-ghazals
نہ اس کا بھید یاری سے نہ عیاری سے ہاتھ آیا,na us kā bhed yaarī se na ayyārī se haath aayā,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
خدا آگاہ ہے دل کی خبرداری سے ہاتھ آیا,ḳhudā āgāh hai dil kī ḳhabardārī se haath aayā,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
نہ ہوں جن کے ٹھکانے ہوش وہ منزل کو کیا پہنچے,na hoñ jin ke thikāne hosh vo manzil ko kyā pahuñche,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
کہ رستہ ہاتھ آیا جس کی ہشیاری سے ہاتھ آیا,ki rasta haath aayā jis kī hushyārī se haath aayā,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
ہوا حق میں ہمارے کیوں ستم گر آسماں اتنا,huā haq meñ hamāre kyuuñ sitamgar āsmāñ itnā,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
کوئی پوچھے کہ ظالم کیا ستم گاری سے ہاتھ آیا,koī pūchhe ki zālim kyā sitamgārī se haath aayā,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
اگرچہ مال دنیا ہاتھ بھی آیا حریصوں کے,agarche māl-e-duniyā haath bhī aayā harīsoñ ke,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
تو دیکھا ہم نے کس کس ذلت و خواری سے ہاتھ آیا,to dekhā ham ne kis kis zillat-o-ḳhvārī se haath aayā,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
نہ کر ظالم دل آزاری جو یہ دل منظور ہے لینا,na kar zālim dil-āzārī jo ye dil manzūr hai lenā,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
کسی کا دل جو ہاتھ آیا تو دل داری سے ہاتھ آیا,kisī kā dil jo haath aayā to dildārī se haath aayā,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
اگرچہ خاکساری کیمیا کا سہل نسخہ ہے,agarche ḳhāksārī kīmiyā kā sahl nusḳha hai,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
ولیکن ہاتھ آیا جس کے دشواری سے ہاتھ آیا,va-lekin haath aayā jis ke dushvārī se haath aayā,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
ہوئی ہرگز نہ تیرے چشم کے بیمار کو صحت,huī hargiz na tere chashm ke bīmār ko sehhat,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
نہ جب تک زہر تیرے خط زنگاری سے ہاتھ آیا,na jab tak zahr tere ḳhatt-e-zañgārī se haath aayā,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
کوئی یہ وحشیٔ رم دیدہ تیرے ہاتھ آیا تھا,koī ye vahshi-e-ram-dīda tere haath aayā thā,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
پر اے صیادوش دل کی گرفتاری سے ہاتھ آیا,par ai sayyād-vash dil kī giraftārī se haath aayā,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
ظفرؔ جو دو جہاں میں گوہر مقصود تھا اپنا,'zafar' jo do jahāñ meñ gauhar-e-maqsūd thā apnā,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
جناب فخر دیں کی وہ مددگاری سے ہاتھ آیا,janāb-e-faḳhr-e-dīñ kī vo madad-gārī se haath aayā,bahadur-shah-zafar,na-us-kaa-bhed-yaarii-se-na-ayyaarii-se-haath-aayaa-bahadur-shah-zafar-ghazals
نہیں عشق میں اس کا تو رنج ہمیں کہ قرار و شکیب ذرا نہ رہا,nahīñ ishq meñ is kā to ranj hameñ ki qarār o shakeb zarā na rahā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
غم عشق تو اپنا رفیق رہا کوئی اور بلا سے رہا نہ رہا,ġham-e-ishq to apnā rafīq rahā koī aur balā se rahā na rahā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
دیا اپنی خودی کو جو ہم نے اٹھا وہ جو پردہ سا بیچ میں تھا نہ رہا,diyā apnī ḳhudī ko jo ham ne uthā vo jo parda sā biich meñ thā na rahā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
رہے پردے میں اب نہ وہ پردہ نشیں کوئی دوسرا اس کے سوا نہ رہا,rahe parde meñ ab na vo parda-nashīñ koī dūsrā us ke sivā na rahā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
نہ تھی حال کی جب ہمیں خبر رہے دیکھتے اوروں کے عیب و ہنر,na thī haal kī jab hameñ ḳhabar rahe dekhte auroñ ke aib o hunar,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
پڑی اپنی برائیوں پر جو نظر تو نگاہ میں کوئی برا نہ رہا,paḍī apnī burā.iyoñ par jo nazar to nigāh meñ koī burā na rahā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
ترے رخ کے خیال میں کون سے دن اٹھے مجھ پہ نہ فتنۂ روز جزا,tire ruḳh ke ḳhayāl meñ kaun se din uthe mujh pe na fitna-e-roz-e-jazā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
تری زلف کے دھیان میں کون سی شب مرے سر پہ ہجوم بلا نہ رہا,tirī zulf ke dhyān meñ kaun sī shab mire sar pe hujūm-e-balā na rahā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
ہمیں ساغر بادہ کے دینے میں اب کرے دیر جو ساقی تو ہائے غضب,hameñ sāġhar-e-bāda ke dene meñ ab kare der jo saaqī to haa.e ġhazab,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
کہ یہ عہد نشاط یہ دور طرب نہ رہے گا جہاں میں سدا نہ رہا,ki ye ahd-e-nashāt ye daur-e-tarab na rahegā jahāñ meñ sadā na rahā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
کئی روز میں آج وہ مہر لقا ہوا میرے جو سامنے جلوہ نما,ka.ī roz meñ aaj vo mehr-liqā huā mere jo sāmne jalva-numā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
مجھے صبر و قرار ذرا نہ رہا اسے پاس حجاب و حیا نہ رہا,mujhe sabr o qarār zarā na rahā use pās-e-hijāb-o-hayā na rahā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
ترے خنجر و تیغ کی آب رواں ہوئی جب کہ سبیل ستم زدگاں,tire ḳhanjar o teġh kī āb-e-ravāñ huī jab ki sabīl-e-sitam-zadgāñ,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
گئے کتنے ہی قافلے خشک زباں کوئی تشنۂ آب بقا نہ رہا,ga.e kitne hī qāfile ḳhushk-zabāñ koī tishna-e-āb-e-baqā na rahā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
مجھے صاف بتائے نگار اگر تو یہ پوچھوں میں رو رو کے خون جگر,mujhe saaf batā.e nigār agar to ye pūchhūñ maiñ ro ro ke ḳhūn-e-jigar,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
ملے پاؤں سے کس کے ہیں دیدۂ تر کف پا پہ جو رنگ حنا نہ رہا,male paañv se kis ke haiñ dīda-e-tar kaf-e-pā pe jo rañg-e-hinā na rahā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
اسے چاہا تھا میں نے کہ روک رکھوں مری جان بھی جائے تو جانے نہ دوں,use chāhā thā maiñ ne ki rok rakhūñ mirī jaan bhī jaa.e to jaane na duuñ,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
کئے لاکھ فریب کروڑ فسوں نہ رہا نہ رہا نہ رہا نہ رہا,kiye laakh fareb karoḍ fusūñ na rahā na rahā na rahā na rahā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
لگے یوں تو ہزاروں ہی تیر ستم کہ تڑپتے رہے پڑے خاک پہ ہم,lage yuuñ to hazāroñ hī tīr-e-sitam ki taḍapte rahe paḍe ḳhaak pe ham,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
ولے ناز و کرشمہ کی تیغ دو دم لگی ایسی کہ تسمہ لگا نہ رہا,vale naaz o karishma kī teġh-e-do-dam lagī aisī ki tasma lagā na rahā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
ظفرؔ آدمی اس کو نہ جانئے گا وہ ہو کیسا ہی صاحب فہم و ذکا,'zafar' aadmī us ko na jāniyegā vo ho kaisā hī sāhab-e-fahm-o-zakā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
جسے عیش میں یاد خدا نہ رہی جسے طیش میں خوف خدا نہ رہا,jise aish meñ yād-e-ḳhudā na rahī jise taish meñ ḳhauf-e-ḳhudā na rahā,bahadur-shah-zafar,nahiin-ishq-men-is-kaa-to-ranj-hamen-ki-qaraar-o-shakeb-zaraa-na-rahaa-bahadur-shah-zafar-ghazals
نباہ بات کا اس حیلہ گر سے کچھ نہ ہوا,nibāh baat kā us hīla-gar se kuchh na huā,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
ادھر سے کیا نہ ہوا پر ادھر سے کچھ نہ ہوا,idhar se kyā na huā par udhar se kuchh na huā,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
جواب صاف تو لاتا اگر نہ لاتا خط,javāb-e-sāf to laatā agar na laatā ḳhat,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
لکھا نصیب کا جو نامہ بر سے کچھ نہ ہوا,likhā nasīb kā jo nāma-bar se kuchh na huā,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
ہمیشہ فتنے ہی برپا کیے مرے سر پر,hamesha fitne hī barpā kiye mire sar par,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
ہوا یہ اور تو اس فتنہ گر سے کچھ نہ ہوا,huā ye aur to us fitna-gar se kuchh na huā,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
بلا سے گریۂ شب تو ہی کچھ اثر کرتا,balā se girya-e-shab tū hī kuchh asar kartā,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
اگرچہ عشق میں آہ سحر سے کچھ نہ ہوا,agarche ishq meñ āh-e-sahar se kuchh na huā,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
جلا جلا کے کیا شمع ساں تمام مجھے,jalā jalā ke kiyā sham.a saañ tamām mujhe,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
بس اور تو مجھے سوز جگر سے کچھ نہ ہوا,bas aur to mujhe soz-e-jigar se kuchh na huā,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
رہیں عدو سے وہی گرم جوشیاں اس کی,rahīñ adū se vahī garm-joshiyāñ us kī,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
اس آہ سرد اور اس چشم تر سے کچھ نہ ہوا,is āh-e-sard aur is chashm-e-tar se kuchh na huā,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
اٹھایا عشق میں کیا کیا نہ درد سر میں نے,uthāyā ishq meñ kyā kyā na dard-e-sar maiñ ne,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
حصول پر مجھے اس درد سر سے کچھ نہ ہوا,husūl par mujhe us dard-e-sar se kuchh na huā,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
شب وصال میں بھی میری جان کو آرام,shab-e-visāl meñ bhī merī jaan ko ārām,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
عزیزو درد جدائی کے ڈر سے کچھ نہ ہوا,azīzo dard-e-judā.ī ke dar se kuchh na huā,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
نہ دوں گا دل اسے میں یہ ہمیشہ کہتا تھا,na dūñgā dil use maiñ ye hamesha kahtā thā,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
وہ آج لے ہی گیا اور ظفرؔ سے کچھ نہ ہوا,vo aaj le hī gayā aur 'zafar' se kuchh na huā,bahadur-shah-zafar,nibaah-baat-kaa-us-hiila-gar-se-kuchh-na-huaa-bahadur-shah-zafar-ghazals
پان کھا کر سرمہ کی تحریر پھر کھینچی تو کیا,paan khā kar surma kī tahrīr phir khīñchī to kyā,bahadur-shah-zafar,paan-khaa-kar-surma-kii-tahriir-phir-khiinchii-to-kyaa-bahadur-shah-zafar-ghazals
جب مرا خوں ہو چکا شمشیر پھر کھینچی تو کیا,jab mirā ḳhuuñ ho chukā shamshīr phir khīñchī to kyā,bahadur-shah-zafar,paan-khaa-kar-surma-kii-tahriir-phir-khiinchii-to-kyaa-bahadur-shah-zafar-ghazals
